feature,importance,target
sweet_spot_proxy_std,0.0073731667,TB_per_PA
hitter_h_rate_vs_hand_last10_R,0.0073170373,TB_per_PA
hard_hit_proxy_std,0.007314152,TB_per_PA
hr_rate_last21,0.007306629,TB_per_PA
ev_la_interaction_std,0.007269151,TB_per_PA
opp_sp_h_rate_std,0.0072014197,TB_per_PA
hitter_k_rate_vs_hand_std_L,0.0071484777,TB_per_PA
avg_LA_std,0.0071309214,TB_per_PA
PA_last3,0.0070585376,TB_per_PA
team_allowed_k_rate_vs_hand_std,0.0070348526,TB_per_PA
ev_spread_std,0.006944162,TB_per_PA
opp_sp_hr_rate_last10,0.006933692,TB_per_PA
BB_last30,0.0069114496,TB_per_PA
h_rate_std,0.0068807206,TB_per_PA
team_allowed_bb_rate_vs_hand_std,0.006801355,TB_per_PA
max_h_rate_last10,0.0067960336,TB_per_PA
opp_sp_bb_rate,0.0067627737,TB_per_PA
opp_sp_bb_rate_std,0.0067022042,TB_per_PA
hard_hit_proxy_last10,0.0066510537,TB_per_PA
h_rate_last10,0.006647045,TB_per_PA
H_last7,0.006646789,TB_per_PA
h_rate_last21,0.0066312077,TB_per_PA
hitter_hr_rate_vs_hand_std_L,0.006627755,TB_per_PA
opp_sp_k_rate,0.006601336,TB_per_PA
h_tt_h,0.00657629,TB_per_PA
K_last21,0.0065442356,TB_per_PA
H_last10,0.0064524137,TB_per_PA
k_rate_std,0.0063994597,TB_per_PA
k_rate_last21,0.0063746525,TB_per_PA
h_rate_last7,0.00634424,TB_per_PA
bb_rate_last14,0.006312719,TB_per_PA
ev_spread_last10,0.006296327,TB_per_PA
team_allowed_h_rate_vs_hand_last10,0.0062777214,TB_per_PA
h_rate_last14,0.006264111,TB_per_PA
K_last7,0.0062633543,TB_per_PA
BB_last14,0.006259797,TB_per_PA
avg_LA_last10,0.006257409,TB_per_PA
barrel_proxy_std,0.006256526,TB_per_PA
opp_sp_k_rate_last10,0.0061842003,TB_per_PA
hr_rate_last14,0.006071805,TB_per_PA
opp_sp_hr_rate_std,0.0060510007,TB_per_PA
k_rate_last7,0.0060227374,TB_per_PA
BB_std,0.0060040304,TB_per_PA
HR_last14,0.0059952927,TB_per_PA
avg_EV_last10,0.0059776073,TB_per_PA
HR_last7,0.0059716245,TB_per_PA
hr_rate_last30,0.0059464374,TB_per_PA
barrel_proxy_last10,0.005908817,TB_per_PA
bb_rate_last30,0.0058418084,TB_per_PA
team_allowed_h_rate_vs_hand_std,0.005826948,TB_per_PA
team_allowed_k_rate_vs_hand_last10,0.0057317875,TB_per_PA
times_on_base_rate_last10,0.0057305708,TB_per_PA
hr_rate_last7,0.0057258313,TB_per_PA
BB_last21,0.0056751017,TB_per_PA
BB_last7,0.005667982,TB_per_PA
opp_sp_bb_rate_last10,0.0056598573,TB_per_PA
times_on_base_rate_std,0.0056239795,TB_per_PA
h_rate_last30,0.0056106523,TB_per_PA
opp_sp_k_rate_std,0.005600952,TB_per_PA
h_tt_k,0.005598573,TB_per_PA
k_rate_last10,0.005592463,TB_per_PA
sweet_spot_proxy_last10,0.005583113,TB_per_PA
hr_rate_std,0.0055721095,TB_per_PA
max_hr_rate_last10,0.005543354,TB_per_PA
K_last10,0.005419949,TB_per_PA
k_rate_last30,0.0054112393,TB_per_PA
bb_rate_last21,0.005382667,TB_per_PA
opp_sp_h_rate_last10,0.0053804875,TB_per_PA
K_last14,0.0051472285,TB_per_PA
xbh_proxy_rate_last10,0.0051203463,TB_per_PA
H_last14,0.0051191836,TB_per_PA
team_allowed_hr_rate_vs_hand_std,0.005105314,TB_per_PA
team_allowed_hr_rate_vs_hand_last10,0.005101425,TB_per_PA
team_allowed_bb_rate_vs_hand_last10,0.005100756,TB_per_PA
hr_rate_last10,0.0050926525,TB_per_PA
BB_last10,0.00505534,TB_per_PA
days_since_game,0.005007729,TB_per_PA
ev_la_interaction_last10,0.0049249893,TB_per_PA
bb_rate_last10,0.004916665,TB_per_PA
k_rate_last14,0.00477666,TB_per_PA
xbh_proxy_rate_std,0.0047402675,TB_per_PA
hitter_hr_rate_vs_hand_last10_L,0.0045796586,TB_per_PA
park_factor,0.004356705,TB_per_PA
bb_rate_std,0.004319721,TB_per_PA
HR_last21,0.004134068,TB_per_PA
bb_rate_last7,0.0040319837,TB_per_PA
