player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,direct_K,rate_K,direct_BB,rate_BB,direct_H,rate_H,direct_HR,rate_HR,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence,game_date,proj_hr_allowed,direct_TB,rate_TB,proj_tb
hitter,SD,CIN,Samad Taylor,669392,8.0,LF,Confirmed,2.62,,,,,0.7,0.34,0.6738987159111908,0.7354086016983933,0.26732805264886417,0.4106357063132505,0.24718530207850686,0.22980835120218054,0.04150220394709341,0.02919053404384048,0.24,0.2,0.16,0.81,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,0.40879532607154906,0.449650485792432,0.43
hitter,SD,CIN,Freddy Fermin,666023,9.0,C,Confirmed,3.5,,,,,0.65,0.52,0.631597488401945,0.6767274499925683,0.505080382336379,0.5327817502062511,0.6137065397978659,0.524897117334066,0.05082757574542566,0.06612896587506983,0.56,0.2,0.14,0.76,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,0.9814700555033073,0.8751377695717842,0.92
hitter,CIN,SD,Blake Dunn,694362,1.0,CF,Confirmed,4.04,,,,,0.92,0.18,0.8735535930548126,0.9729039711516494,0.18758972704715726,0.16804225022252417,0.8521230289535396,0.855982016267506,0.20105304895796688,0.21352528621347633,0.85,0.35,0.23,1.26,0.21,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.6656521088061051,1.579460352935193,1.62
hitter,CIN,SD,JJ Bleday,668709,2.0,LF,Confirmed,4.4,,,,,0.94,0.18,0.9249970401261675,0.960619335693293,0.18249754819327008,0.1824297383442192,0.7702579136669354,0.9445122470807733,0.3648009003398462,0.34734516478015554,0.87,0.37,0.26,1.27,0.36,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,2.0214408912013715,2.2239825498125407,2.13
hitter,CIN,SD,Sal Stewart,701398,3.0,1B,Confirmed,4.23,,,,,1.01,0.27,0.9116709432672383,1.0985418238982048,0.26264201324270126,0.26843172752286015,0.8498763350584223,0.8430245323855933,0.30493439846036574,0.27533411590681667,0.85,0.33,0.23,1.15,0.29,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.8233646262164296,1.8947362916546426,1.86
hitter,CIN,SD,Nathaniel Lowe,663993,4.0,DH,Confirmed,3.3,,,,,0.9,0.13,0.8461945508031136,0.9617143634926577,0.15759850480243526,0.10718726953607895,0.5978227656899683,0.5378915984997554,0.24819070419881706,0.23534372618225385,0.56,0.26,0.19,0.92,0.24,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.3243847784127336,1.2818139150451004,1.3
hitter,CIN,SD,Eugenio Suárez,553993,5.0,3B,Confirmed,4.15,,,,,1.14,0.62,1.174433184236483,1.1018299360290382,0.589653155069982,0.6466825905770502,0.827547364500471,0.7596235239053633,0.13011906044120142,0.154890673795139,0.79,0.32,0.22,1.09,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.4790849332091236,1.3127443220282655,1.39
hitter,CIN,SD,Noelvi Marte,682622,6.0,RF,Confirmed,3.36,,,,,0.65,0.33,0.589667284405788,0.7089123665776392,0.3250765075018873,0.3348437902190898,0.45447105893465345,0.45694583044655357,0.07222023546353433,0.06789617053364311,0.46,0.18,0.15,0.72,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,0.9091219690703582,0.8297327447072896,0.87
hitter,CIN,SD,Matt McLain,680574,7.0,SS,Confirmed,3.44,,,,,0.91,0.12,0.8651992505260964,0.9462889936557827,0.12837140153400212,0.11701461559060805,0.6436603661748691,0.5954510552433068,0.23396019768229825,0.22178089478651886,0.62,0.21,0.16,0.82,0.23,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.3781339526045029,1.3200130034791973,1.35
hitter,CIN,SD,Tyler Stephenson,663886,8.0,C,Confirmed,3.37,,,,,0.85,0.13,0.7967080875659166,0.9008842163951611,0.17040453637843106,0.09637690540706263,0.5186477083947254,0.5342204380867153,0.176889462844189,0.18971696237114916,0.53,0.21,0.14,0.76,0.18,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.159980567850857,1.1411443551793237,1.15
hitter,CIN,SD,Edwin Arroyo,695490,9.0,2B,Confirmed,2.84,,,,,0.86,0.06,0.8615660856999912,0.8558303981591653,0.06505736971660539,0.06461880284542248,0.4965694198937288,0.48657599605220836,0.1566540784961348,0.12248796132284741,0.49,0.16,0.11,0.57,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.0291949340070068,0.9590840154308983,0.99
hitter,SF,WSH,Casey Schmitt,669477,1.0,LF,Confirmed,3.93,,,,,0.92,0.48,0.9555177967657212,0.8923730426950539,0.5394007065727259,0.4127775084562338,0.9065381185236525,0.8826862839147384,0.10080240708244015,0.0983960417026728,0.89,0.32,0.21,1.03,0.1,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.426127937792593,1.3419614640518867,1.38
hitter,SF,WSH,Rafael Devers,646240,2.0,DH,Confirmed,3.98,,,,,1.38,0.72,1.4237027570429155,1.3275612630049916,0.768574620802205,0.669645415354692,0.8710078820765744,0.8391731254158029,0.0695949923459536,0.05711066247705528,0.85,0.3,0.17,0.9,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.36537533193978,1.272272856042225,1.31
hitter,SF,WSH,Luis Arraez,650333,3.0,2B,Confirmed,4.0,,,,,0.49,0.54,0.4092913346443115,0.572144949593452,0.619891955105154,0.45791533689530006,1.0421045589975817,0.9961955459462837,0.031029188572723288,0.04131979996643412,1.02,0.33,0.23,1.12,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.3812286794749928,1.2328684536163754,1.3
hitter,SF,WSH,Willy Adames,642715,4.0,SS,Confirmed,4.08,,,,,1.28,0.55,1.2963451906107428,1.2650993088075642,0.5644859053751454,0.5369684460072032,0.9843721881720721,0.8888562493455309,0.07296206072825134,0.07094574545990734,0.93,0.35,0.21,1.06,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.3918205940060586,1.2786042613972293,1.33
hitter,SF,WSH,Jung Hoo Lee,808982,5.0,RF,Confirmed,3.72,,,,,0.61,0.3,0.5979223776540676,0.6194993464981214,0.37212925621751536,0.2197158116820201,0.923942505652124,0.910911843814382,0.021722194735240858,0.026345554597310288,0.92,0.34,0.24,1.14,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.203798889263,1.1184747031148181,1.16
hitter,SF,WSH,Bryce Eldridge,805811,6.0,1B,Confirmed,3.76,,,,,1.16,0.48,1.1905314567781131,1.1373762007357056,0.5179883807617441,0.44521134636313403,0.8311508857613761,0.718958936089665,0.0718268015712597,0.07289993074855937,0.77,0.3,0.19,0.92,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.3181366924891211,1.2305922900273618,1.27
hitter,SF,WSH,Matt Chapman,656305,7.0,3B,Confirmed,3.89,,,,,1.01,0.52,0.9868930000779852,1.0427947537808935,0.5416702349695401,0.49376281249397036,0.8012689450622146,0.8053894977337681,0.05978115167780294,0.08500245267363907,0.8,0.29,0.17,0.93,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.2853289795276117,1.2257659128075888,1.25
hitter,SF,WSH,Eric Haase,606992,8.0,C,Confirmed,3.34,,,,,0.9,0.13,0.7797642661117216,1.0246070441047075,0.12281763742200244,0.13423370962476147,0.28874921315555563,0.2554080269780588,0.029953697282678767,0.029857477612196245,0.27,0.22,0.13,0.7,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,0.4171972319348339,0.46821007304789813,0.45
hitter,SF,WSH,Drew Gilbert,687551,9.0,CF,Confirmed,3.06,,,,,0.84,0.37,0.8239826010962419,0.846167065956001,0.39730708737785253,0.35060136228393823,0.6621533416900317,0.5246349373444453,0.022166963887524083,0.029861224555430256,0.59,0.19,0.12,0.61,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,0.8780817049988656,0.7716751460450465,0.82
hitter,WSH,SF,James Wood,695578,1.0,LF,Confirmed,3.77,,,,,1.19,0.54,1.2168319272714316,1.16261067964499,0.5659642465518523,0.5046119324785703,0.6489685372658474,0.5089603919999445,0.20399896092356143,0.18362126825102826,0.57,0.27,0.18,0.86,0.19,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.336885889967653,1.162014402003341,1.24
hitter,WSH,SF,Luis García Jr.,671277,2.0,DH,Confirmed,3.28,,,,,0.69,0.18,0.7115160905131379,0.6784775439453422,0.18322328708972552,0.17269870055138875,0.42958173843914005,0.4252216712373592,0.12736355353287193,0.10302155165909051,0.43,0.19,0.13,0.69,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.0390870208197274,0.9006394284407371,0.96
hitter,WSH,SF,Curtis Mead,678554,3.0,1B,Confirmed,3.49,,,,,0.79,0.32,0.848775555492119,0.7272324699348913,0.3185892853377592,0.31512604130915256,0.4228401764062213,0.39589001439006094,0.11828587490263825,0.11410935105696123,0.41,0.2,0.15,0.7,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.0036316245340635,0.887400535269765,0.94
hitter,WSH,SF,CJ Abrams,682928,4.0,SS,Confirmed,3.63,,,,,0.97,0.3,0.975048511132547,0.974798409394924,0.2858614538453379,0.306620556869563,0.6213630454478951,0.496126402347817,0.16137590753604567,0.13635855609868563,0.55,0.22,0.17,0.8,0.15,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.1479749304546676,1.0612182716151466,1.1
hitter,WSH,SF,Dylan Crews,686611,5.0,RF,Confirmed,3.74,,,,,0.79,0.19,0.7818036850766309,0.8055729330296568,0.19814251214463435,0.18987042119254777,0.5800449164773551,0.6043740302856597,0.14270670459657395,0.1387563403052005,0.59,0.21,0.17,0.78,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.2042669802595118,1.1275250982922094,1.16
hitter,WSH,SF,Daylen Lile,695734,6.0,LF,Confirmed,3.55,,,,,0.78,0.29,0.8065352710973931,0.7498736357165571,0.310413393102706,0.2771340723340441,0.5518454203947655,0.45759649697450444,0.1288658357433759,0.11329842412850477,0.5,0.19,0.17,0.77,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.096404274741042,0.9817191696307436,1.03
hitter,WSH,SF,Keibert Ruiz,660688,7.0,C,Confirmed,3.11,,,,,0.66,0.2,0.6859448438034355,0.6430455100347351,0.2311037059233484,0.16754315026027028,0.5173555130037023,0.46988863431772404,0.11462123578670552,0.09818472554028447,0.49,0.15,0.12,0.62,0.11,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,0.9510099923159973,0.8577945964385351,0.9
hitter,WSH,SF,Jorbit Vivas,678391,8.0,3B,Confirmed,2.93,,,,,0.54,0.33,0.581419714998807,0.4938845448044296,0.3617016316867171,0.29386610839763366,0.9010242383347976,0.6464383062141322,0.1476035814396717,0.1297443739337092,0.76,0.13,0.1,0.51,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.427667515818972,1.0554080626219196,1.22
hitter,WSH,SF,Nasim Nuñez,683083,9.0,2B,Confirmed,3.28,,,,,0.7,0.23,0.6711479995323684,0.7254633085524139,0.2717241884025745,0.1945169530062141,0.8941984149183789,0.710219964141163,0.12340713616380129,0.12189723570457606,0.79,0.15,0.1,0.56,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.1836947084869274,1.079024568971699,1.13
hitter,ATH,MIL,Shea Langeliers,669127,1.0,C,Confirmed,4.01,,,,,0.56,0.36,0.5630614440928006,0.5599126060638504,0.38742164716351274,0.3347677054413902,1.2223339145552379,1.0358449543422177,0.34973344262476125,0.3409455420353406,1.12,0.48,0.4,1.51,0.35,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,2.4495889817568495,2.2498925116361708,2.34
hitter,ATH,MIL,Nick Kurtz,701762,2.0,1B,Confirmed,4.35,,,,,0.95,0.73,0.9812758964384605,0.9204538070454964,0.7483556847838433,0.7030141593806726,1.2704921078857885,1.1043536966108425,0.46939521323512995,0.47476165626652483,1.18,0.52,0.4,1.55,0.47,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,2.6793895529439973,2.665115853004162,2.67
hitter,ATH,MIL,Colby Thomas,687515,3.0,RF,Confirmed,2.33,,,,,0.63,0.16,0.5739409186107907,0.6901084440310581,0.188354514045258,0.1294262728457937,0.34038133812101745,0.2241277773078772,0.066578775943516,0.05152409800976008,0.28,0.2,0.17,0.66,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,0.6800372259590871,0.49854306183463554,0.58
hitter,ATH,MIL,Brent Rooker,667670,4.0,DH,Confirmed,3.73,,,,,0.82,0.29,0.8005875109889652,0.8456200033137802,0.2959367191377491,0.2805295666033618,0.9186420323684928,0.9062487985822191,0.30578017720772244,0.28775732281543986,0.91,0.36,0.31,1.24,0.3,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,2.02979608461146,1.8582586048429548,1.94
hitter,ATH,MIL,Max Muncy,691777,5.0,3B,Confirmed,3.34,,,,,1.05,0.29,1.0045901216079525,1.1010418362007415,0.3312823766927553,0.2543858640303663,0.7027641309862234,0.5910053488057726,0.023062699188787613,0.017897521505845233,0.64,0.35,0.29,1.18,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,0.9265219283461672,0.7305766801253121,0.82
hitter,ATH,MIL,Tyler Soderstrom,691016,6.0,LF,Confirmed,3.58,,,,,0.56,0.43,0.6155743888485958,0.5080016821219452,0.47038311565896684,0.39711521641967656,1.061695715551668,0.876204121181989,0.2505311344013783,0.1932860861189401,0.96,0.34,0.33,1.31,0.22,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.9998056158099597,1.6417522684798251,1.8
hitter,ATH,MIL,Henry Bolte,703607,7.0,CF,Confirmed,3.73,,,,,0.73,0.26,0.7176315995701744,0.7418766021792539,0.279107201095597,0.24361680939977942,0.9744867824046779,0.884860564465702,0.156723415923837,0.14033096288213048,0.93,0.28,0.23,1.0,0.15,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.638376868462231,1.567163806353398,1.6
hitter,ATH,MIL,Zack Gelof,680869,8.0,3B,Confirmed,3.74,,,,,0.75,0.34,0.7330426509900472,0.7624408170054302,0.37024433024520953,0.30482408942229333,0.869429002575773,0.8044056102188483,0.18932525784140675,0.16342433155895442,0.83,0.33,0.27,1.22,0.18,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.7327187349417548,1.51064946686629,1.61
hitter,ATH,MIL,Alika Williams,675961,9.0,SS,Confirmed,2.96,,,,,0.81,0.28,0.8798180087448574,0.742174090848467,0.330280664625365,0.23539558695747836,0.8861151250648535,0.6919674089707825,0.14513408902702685,0.11479927013266895,0.78,0.2,0.17,0.71,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.4420566695626191,1.1028517510391485,1.26
hitter,MIL,ATH,Christian Yelich,592885,1.0,DH,Confirmed,4.71,,,,,0.85,0.79,0.7874368831940642,0.9063763474340586,0.75096022166585,0.8269065168552537,0.8378878883237891,1.0026696179716015,0.30160145305408714,0.2597371482729,0.93,0.72,0.59,2.52,0.28,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.7945625866552124,2.1840672535756642,2.01
hitter,MIL,ATH,Jackson Chourio,694192,2.0,LF,Confirmed,4.99,,,,,0.92,0.45,0.8776801910207017,0.9673065328422006,0.450595597033692,0.4411122911267056,1.4005528396894311,1.4331760617864426,0.06541757030363662,0.05043493902716633,1.42,0.77,0.65,2.64,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.9151381668497574,2.121171917002233,2.03
hitter,MIL,ATH,Brice Turang,668930,3.0,2B,Confirmed,4.93,,,,,0.84,0.49,0.7679343014512252,0.9128672211206494,0.41846752443095797,0.5535401606119553,1.2614070372268866,1.3938264361708184,0.06232914895629208,0.059419702251079884,1.33,0.77,0.7,2.72,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.8433011790857456,1.8347571156949984,1.84
hitter,MIL,ATH,William Contreras,661388,4.0,C,Confirmed,4.64,,,,,0.42,0.24,0.4180561190720512,0.4243696830067906,0.24746302567949313,0.22351972608600584,1.369157628493627,1.32456924459317,0.051416833775893206,0.05776497982348966,1.34,0.73,0.7,2.69,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.8365223967398436,1.8289252106221514,1.83
hitter,MIL,ATH,Jake Bauers,641343,5.0,RF,Confirmed,4.48,,,,,0.86,0.69,0.8349989441011622,0.8891451703172419,0.6975865971242161,0.6777842072532286,1.0773695171606967,1.0496412376837017,0.516971220421564,0.49777259105747795,1.06,0.86,0.84,2.93,0.51,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,2.3034419308331704,2.554456037863981,2.44
hitter,MIL,ATH,Andrew Vaughn,683734,6.0,1B,Confirmed,4.11,,,,,0.45,0.23,0.45580957706444525,0.4474563500812532,0.23962162532609782,0.22599222844678526,1.049432279453034,1.0743400708858724,0.03516608718743054,0.03921754601833553,1.06,0.48,0.53,1.92,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.488028810914435,1.5332948016984709,1.51
hitter,MIL,ATH,Garrett Mitchell,669003,7.0,CF,Confirmed,4.25,,,,,0.89,0.33,0.8283069125265207,0.9611204259243317,0.33627265995293293,0.332043358089441,1.000975411197414,1.08959469293766,0.05860403825883945,0.06287460468438198,1.05,0.52,0.47,1.9,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.5301958739523278,1.4253447828372567,1.47
hitter,MIL,ATH,Luis Rengifo,650859,8.0,3B,Confirmed,4.04,,,,,0.33,0.22,0.3384744214892748,0.3121796388524376,0.21389628348872192,0.21634937122275205,1.2285570588702779,1.2100108382213208,0.030024647988007015,0.03933067945340646,1.22,0.49,0.47,1.92,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.689046779216293,1.4335628579893318,1.55
hitter,MIL,ATH,Joey Ortiz,687401,9.0,SS,Confirmed,3.78,,,,,0.45,0.21,0.413951863643584,0.4904972817395692,0.21548385959211186,0.20757613609343142,0.9492285000816258,0.9077218403284876,0.03253688747056812,0.04114935751064693,0.93,0.48,0.45,1.81,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high,2026-06-08,,1.285019173947218,1.3043554532199264,1.3
