team,game_date,pitcher_hand_split,PA,K,BB,HR,H,team_k_rate_vs_hand,team_bb_rate_vs_hand,team_hr_rate_vs_hand,team_h_rate_vs_hand,team_hand_key,team_k_rate_vs_hand_last7,team_bb_rate_vs_hand_last7,team_hr_rate_vs_hand_last7,team_h_rate_vs_hand_last7,team_k_rate_vs_hand_last10,team_bb_rate_vs_hand_last10,team_hr_rate_vs_hand_last10,team_h_rate_vs_hand_last10,team_k_rate_vs_hand_last14,team_bb_rate_vs_hand_last14,team_hr_rate_vs_hand_last14,team_h_rate_vs_hand_last14,team_k_rate_vs_hand_last21,team_bb_rate_vs_hand_last21,team_hr_rate_vs_hand_last21,team_h_rate_vs_hand_last21,team_k_rate_vs_hand_last30,team_bb_rate_vs_hand_last30,team_hr_rate_vs_hand_last30,team_h_rate_vs_hand_last30,team_k_rate_vs_hand_std,team_bb_rate_vs_hand_std,team_hr_rate_vs_hand_std,team_h_rate_vs_hand_std
ATL,2026-08-09,R,33,14,0,1,4,0.4242,0.0000,0.0303,0.1212,ATL_vs_R,0.2218,0.0525,0.0485,0.2313,0.2273,0.0557,0.0427,0.2211,0.2591,0.0596,0.0437,0.2030,0.2680,0.0630,0.0450,0.2201,0.2570,0.0710,0.0451,0.2208,0.2206,0.0791,0.0368,0.2194
ATL,2026-08-10,R,37,9,5,0,8,0.2432,0.1351,0.0000,0.2162,ATL_vs_R,0.2599,0.0375,0.0416,0.2111,0.2415,0.0531,0.0457,0.2102,0.2564,0.0596,0.0349,0.1897,0.2834,0.0572,0.0435,0.2074,0.2694,0.0660,0.0411,0.2131,0.2222,0.0784,0.0367,0.2186
AZ,2026-03-15,L,4,0,1,0,0,0.0000,0.2500,0.0000,0.0000,AZ_vs_L,,,,,,,,,,,,,,,,,,,,,,,,
AZ,2026-03-16,L,17,3,3,1,8,0.1765,0.1765,0.0588,0.4706,AZ_vs_L,0.0000,0.2500,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000
AZ,2026-03-19,L,9,3,0,0,3,0.3333,0.0000,0.0000,0.3333,AZ_vs_L,0.0882,0.2132,0.0294,0.2353,0.0882,0.2132,0.0294,0.2353,0.0882,0.2132,0.0294,0.2353,0.0882,0.2132,0.0294,0.2353,0.0882,0.2132,0.0294,0.2353,0.0882,0.2132,0.0294,0.2353
AZ,2026-03-21,L,26,2,3,2,7,0.0769,0.1154,0.0769,0.2692,AZ_vs_L,0.1699,0.1422,0.0196,0.2680,0.1699,0.1422,0.0196,0.2680,0.1699,0.1422,0.0196,0.2680,0.1699,0.1422,0.0196,0.2680,0.1699,0.1422,0.0196,0.2680,0.1699,0.1422,0.0196,0.2680
AZ,2026-03-22,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,AZ_vs_L,0.1467,0.1355,0.0339,0.2683,0.1467,0.1355,0.0339,0.2683,0.1467,0.1355,0.0339,0.2683,0.1467,0.1355,0.0339,0.2683,0.1467,0.1355,0.0339,0.2683,0.1467,0.1355,0.0339,0.2683
AZ,2026-03-23,L,12,6,0,0,1,0.5000,0.0000,0.0000,0.0833,AZ_vs_L,0.2507,0.1084,0.0271,0.2146,0.2507,0.1084,0.0271,0.2146,0.2507,0.1084,0.0271,0.2146,0.2507,0.1084,0.0271,0.2146,0.2507,0.1084,0.0271,0.2146,0.2507,0.1084,0.0271,0.2146
AZ,2026-03-24,L,27,6,2,0,7,0.2222,0.0741,0.0000,0.2593,AZ_vs_L,0.2922,0.0903,0.0226,0.1927,0.2922,0.0903,0.0226,0.1927,0.2922,0.0903,0.0226,0.1927,0.2922,0.0903,0.0226,0.1927,0.2922,0.0903,0.0226,0.1927,0.2922,0.0903,0.0226,0.1927
AZ,2026-03-26,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,AZ_vs_L,0.2822,0.0880,0.0194,0.2022,0.2822,0.0880,0.0194,0.2022,0.2822,0.0880,0.0194,0.2022,0.2822,0.0880,0.0194,0.2022,0.2822,0.0880,0.0194,0.2022,0.2822,0.0880,0.0194,0.2022
AZ,2026-03-27,L,10,2,0,0,2,0.2000,0.0000,0.0000,0.2000,AZ_vs_L,0.2822,0.0523,0.0194,0.2022,0.2470,0.0770,0.0170,0.1770,0.2470,0.0770,0.0170,0.1770,0.2470,0.0770,0.0170,0.1770,0.2470,0.0770,0.0170,0.1770,0.2470,0.0770,0.0170,0.1770
AZ,2026-03-28,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,AZ_vs_L,0.2856,0.0271,0.0110,0.1636,0.2417,0.0684,0.0151,0.1795,0.2417,0.0684,0.0151,0.1795,0.2417,0.0684,0.0151,0.1795,0.2417,0.0684,0.0151,0.1795,0.2417,0.0684,0.0151,0.1795
AZ,2026-03-30,L,22,2,4,1,5,0.0909,0.1818,0.0455,0.2273,AZ_vs_L,0.2380,0.0271,0.0110,0.1160,0.2176,0.0616,0.0136,0.1616,0.2176,0.0616,0.0136,0.1616,0.2176,0.0616,0.0136,0.1616,0.2176,0.0616,0.0136,0.1616,0.2176,0.0616,0.0136,0.1616
AZ,2026-04-01,L,25,3,0,1,6,0.1200,0.0000,0.0400,0.2400,AZ_vs_L,0.2400,0.0366,0.0065,0.1100,0.2267,0.0548,0.0181,0.1843,0.2060,0.0725,0.0165,0.1675,0.2060,0.0725,0.0165,0.1675,0.2060,0.0725,0.0165,0.1675,0.2060,0.0725,0.0165,0.1675
AZ,2026-04-03,L,4,1,0,0,1,0.2500,0.0000,0.0000,0.2500,AZ_vs_L,0.1619,0.0366,0.0122,0.1443,0.2210,0.0371,0.0162,0.1612,0.1989,0.0665,0.0184,0.1736,0.1989,0.0665,0.0184,0.1736,0.1989,0.0665,0.0184,0.1736,0.1989,0.0665,0.0184,0.1736
AZ,2026-04-05,L,25,1,1,0,7,0.0400,0.0400,0.0000,0.2800,AZ_vs_L,0.1262,0.0366,0.0122,0.1681,0.2127,0.0371,0.0162,0.1529,0.2028,0.0614,0.0170,0.1795,0.2028,0.0614,0.0170,0.1795,0.2028,0.0614,0.0170,0.1795,0.2028,0.0614,0.0170,0.1795
AZ,2026-04-07,L,4,2,0,0,1,0.5000,0.0000,0.0000,0.2500,AZ_vs_L,0.1001,0.0317,0.0122,0.1710,0.2090,0.0296,0.0085,0.1540,0.1912,0.0598,0.0158,0.1866,0.1912,0.0598,0.0158,0.1866,0.1912,0.0598,0.0158,0.1866,0.1912,0.0598,0.0158,0.1866
AZ,2026-04-08,L,41,8,4,0,11,0.1951,0.0976,0.0000,0.2683,AZ_vs_L,0.1716,0.0317,0.0122,0.2068,0.1923,0.0296,0.0085,0.1790,0.2269,0.0420,0.0158,0.2045,0.2118,0.0558,0.0147,0.1909,0.2118,0.0558,0.0147,0.1909,0.2118,0.0558,0.0147,0.1909
AZ,2026-04-09,L,5,1,0,0,0,0.2000,0.0000,0.0000,0.0000,AZ_vs_L,0.1709,0.0456,0.0122,0.2165,0.1618,0.0393,0.0085,0.1975,0.2282,0.0363,0.0116,0.1901,0.2107,0.0585,0.0138,0.1957,0.2107,0.0585,0.0138,0.1957,0.2107,0.0585,0.0138,0.1957
AZ,2026-04-10,L,26,9,3,0,6,0.3462,0.1154,0.0000,0.2308,AZ_vs_L,0.1994,0.0456,0.0122,0.2165,0.1596,0.0319,0.0085,0.1716,0.2187,0.0363,0.0116,0.1662,0.2101,0.0550,0.0130,0.1842,0.2101,0.0550,0.0130,0.1842,0.2101,0.0550,0.0130,0.1842
AZ,2026-04-11,L,5,1,0,0,1,0.2000,0.0000,0.0000,0.2000,AZ_vs_L,0.2359,0.0361,0.0057,0.2170,0.1942,0.0435,0.0085,0.1946,0.2379,0.0363,0.0061,0.1635,0.2177,0.0584,0.0123,0.1868,0.2177,0.0584,0.0123,0.1868,0.2177,0.0584,0.0123,0.1868
AZ,2026-04-12,L,6,1,0,0,2,0.1667,0.0000,0.0000,0.3333,AZ_vs_L,0.2473,0.0361,0.0000,0.2113,0.1942,0.0435,0.0085,0.1946,0.2046,0.0363,0.0061,0.1778,0.2167,0.0553,0.0116,0.1875,0.2167,0.0553,0.0116,0.1875,0.2167,0.0553,0.0116,0.1875
AZ,2026-04-14,L,31,9,1,1,10,0.2903,0.0323,0.0323,0.3226,AZ_vs_L,0.2354,0.0361,0.0000,0.2232,0.2109,0.0435,0.0085,0.2280,0.1808,0.0363,0.0061,0.1956,0.2142,0.0525,0.0111,0.1948,0.2142,0.0525,0.0111,0.1948,0.2142,0.0525,0.0111,0.1948
AZ,2026-04-15,L,4,0,0,0,2,0.0000,0.0000,0.0000,0.5000,AZ_vs_L,0.2712,0.0350,0.0046,0.2293,0.2308,0.0285,0.0072,0.2375,0.1857,0.0334,0.0084,0.2002,0.2178,0.0516,0.0121,0.2009,0.2178,0.0516,0.0121,0.2009,0.2178,0.0516,0.0121,0.2009
AZ,2026-04-17,L,27,5,1,1,7,0.1852,0.0370,0.0370,0.2593,AZ_vs_L,0.1998,0.0350,0.0046,0.2650,0.2188,0.0285,0.0032,0.2635,0.1857,0.0334,0.0084,0.2359,0.2178,0.0397,0.0121,0.2247,0.2079,0.0492,0.0115,0.2145,0.2079,0.0492,0.0115,0.2145
AZ,2026-04-19,L,5,1,0,1,2,0.2000,0.0000,0.2000,0.4000,AZ_vs_L,0.1983,0.0264,0.0099,0.2637,0.2123,0.0322,0.0069,0.2644,0.1846,0.0360,0.0111,0.2401,0.2183,0.0330,0.0110,0.2146,0.2070,0.0487,0.0126,0.2164,0.2070,0.0487,0.0126,0.2164
AZ,2026-04-22,L,36,3,5,2,13,0.0833,0.1389,0.0556,0.3611,AZ_vs_L,0.1983,0.0264,0.0385,0.3208,0.2283,0.0282,0.0269,0.2764,0.1989,0.0360,0.0253,0.2687,0.2119,0.0330,0.0206,0.2178,0.2067,0.0467,0.0204,0.2241,0.2067,0.0467,0.0204,0.2241
AZ,2026-04-25,L,5,2,1,0,1,0.4000,0.2000,0.0000,0.2000,AZ_vs_L,0.1608,0.0297,0.0464,0.3395,0.1867,0.0421,0.0325,0.2875,0.1983,0.0329,0.0261,0.2782,0.2122,0.0341,0.0195,0.2222,0.2017,0.0504,0.0218,0.2295,0.2017,0.0504,0.0218,0.2295
AZ,2026-04-26,L,3,0,1,0,1,0.0000,0.3333,0.0000,0.3333,AZ_vs_L,0.1894,0.0583,0.0464,0.3395,0.2072,0.0524,0.0325,0.2807,0.2183,0.0472,0.0232,0.2754,0.1995,0.0437,0.0195,0.2317,0.2094,0.0561,0.0210,0.2284,0.2094,0.0561,0.0210,0.2284
AZ,2026-04-28,L,3,1,0,0,0,0.3333,0.0000,0.0000,0.0000,AZ_vs_L,0.1655,0.1059,0.0464,0.3395,0.1872,0.0857,0.0325,0.3140,0.2005,0.0710,0.0232,0.2813,0.1757,0.0595,0.0195,0.2436,0.2016,0.0664,0.0202,0.2323,0.2016,0.0664,0.0202,0.2323
AZ,2026-04-29,L,16,3,2,0,3,0.1875,0.1250,0.0000,0.1875,AZ_vs_L,0.1717,0.1013,0.0418,0.2934,0.1859,0.0742,0.0325,0.2910,0.2214,0.0682,0.0232,0.2613,0.1810,0.0560,0.0195,0.2312,0.2063,0.0640,0.0195,0.2240,0.2063,0.0640,0.0195,0.2240
AZ,2026-04-30,L,20,6,1,0,5,0.3000,0.0500,0.0000,0.2500,AZ_vs_L,0.1985,0.1192,0.0418,0.2487,0.1846,0.0867,0.0325,0.2897,0.1991,0.0771,0.0232,0.2569,0.1899,0.0620,0.0195,0.2402,0.2057,0.0661,0.0188,0.2227,0.2057,0.0661,0.0188,0.2227
AZ,2026-05-01,L,6,2,1,1,3,0.3333,0.1667,0.1667,0.5000,AZ_vs_L,0.2149,0.1210,0.0365,0.2474,0.1980,0.0917,0.0325,0.2814,0.2066,0.0737,0.0232,0.2556,0.1947,0.0643,0.0195,0.2425,0.2088,0.0656,0.0182,0.2236,0.2088,0.0656,0.0182,0.2236
AZ,2026-05-02,L,26,5,1,0,4,0.1923,0.0385,0.0000,0.1538,AZ_vs_L,0.2339,0.1448,0.0317,0.2617,0.2023,0.1051,0.0459,0.2991,0.2161,0.0856,0.0351,0.2913,0.2106,0.0723,0.0275,0.2664,0.2199,0.0628,0.0238,0.2403,0.2128,0.0688,0.0230,0.2326
AZ,2026-05-03,L,26,5,1,1,5,0.1923,0.0385,0.0385,0.1923,AZ_vs_L,0.2495,0.1305,0.0238,0.2321,0.2215,0.1089,0.0459,0.2645,0.2051,0.0801,0.0351,0.2858,0.2154,0.0655,0.0253,0.2629,0.2204,0.0582,0.0218,0.2297,0.2122,0.0679,0.0223,0.2301
AZ,2026-05-05,L,6,0,0,0,2,0.0000,0.0000,0.0000,0.3333,AZ_vs_L,0.2198,0.1074,0.0293,0.2310,0.2222,0.1091,0.0461,0.2578,0.2046,0.0829,0.0379,0.2852,0.2188,0.0673,0.0252,0.2606,0.2157,0.0595,0.0231,0.2250,0.2116,0.0670,0.0228,0.2290
AZ,2026-05-06,L,4,1,1,0,0,0.2500,0.2500,0.0000,0.0000,AZ_vs_L,0.2198,0.0598,0.0293,0.2310,0.2022,0.1091,0.0261,0.2511,0.1927,0.0829,0.0379,0.2852,0.2069,0.0673,0.0252,0.2646,0.2132,0.0556,0.0205,0.2272,0.2054,0.0650,0.0221,0.2320
AZ,2026-05-07,L,7,1,1,0,1,0.1429,0.1429,0.0000,0.1429,AZ_vs_L,0.2079,0.0955,0.0293,0.2310,0.2189,0.1202,0.0205,0.2150,0.1898,0.0984,0.0356,0.2622,0.2169,0.0773,0.0252,0.2512,0.1993,0.0640,0.0205,0.2272,0.2066,0.0703,0.0215,0.2254
AZ,2026-05-08,L,4,0,0,0,1,0.0000,0.0000,0.0000,0.2500,AZ_vs_L,0.2015,0.0981,0.0293,0.2246,0.1932,0.1145,0.0205,0.2093,0.2000,0.1086,0.0356,0.2367,0.1999,0.0841,0.0252,0.2461,0.1874,0.0687,0.0205,0.2292,0.2049,0.0723,0.0209,0.2231
AZ,2026-05-10,L,26,5,1,0,4,0.1923,0.0385,0.0000,0.1538,AZ_vs_L,0.1587,0.0909,0.0293,0.2246,0.1932,0.0811,0.0205,0.2010,0.1868,0.1060,0.0329,0.2360,0.1906,0.0794,0.0252,0.2452,0.1800,0.0663,0.0205,0.2289,0.1993,0.0704,0.0203,0.2238
AZ,2026-05-11,L,10,3,1,0,1,0.3000,0.1000,0.0000,0.1000,AZ_vs_L,0.1385,0.0726,0.0055,0.1752,0.1791,0.0850,0.0205,0.2164,0.1862,0.1087,0.0186,0.2184,0.1903,0.0813,0.0252,0.2526,0.1864,0.0675,0.0205,0.2340,0.1991,0.0695,0.0198,0.2220
AZ,2026-05-12,L,31,5,1,1,3,0.1613,0.0323,0.0323,0.0968,AZ_vs_L,0.1539,0.0814,0.0055,0.1675,0.1903,0.0825,0.0205,0.2076,0.2017,0.1059,0.0147,0.1998,0.1881,0.0805,0.0252,0.2463,0.1897,0.0709,0.0205,0.2307,0.2017,0.0703,0.0193,0.2189
AZ,2026-05-13,L,13,1,4,0,4,0.0769,0.3077,0.0000,0.3077,AZ_vs_L,0.1495,0.0805,0.0046,0.1538,0.1764,0.0807,0.0237,0.1923,0.1847,0.0940,0.0170,0.1924,0.1862,0.0821,0.0268,0.2414,0.1951,0.0719,0.0216,0.2339,0.2007,0.0694,0.0196,0.2158
AZ,2026-05-15,L,22,3,4,0,8,0.1364,0.1818,0.0000,0.3636,AZ_vs_L,0.1605,0.1245,0.0046,0.1502,0.1508,0.0948,0.0071,0.1731,0.1902,0.0921,0.0170,0.1906,0.1820,0.0967,0.0268,0.2402,0.1946,0.0761,0.0201,0.2366,0.1977,0.0752,0.0191,0.2180
AZ,2026-05-18,L,33,2,2,2,13,0.0606,0.0606,0.0606,0.3939,AZ_vs_L,0.1442,0.1147,0.0046,0.2021,0.1452,0.1092,0.0071,0.1940,0.1761,0.1051,0.0170,0.2166,0.1746,0.1039,0.0252,0.2422,0.1952,0.0822,0.0187,0.2407,0.1962,0.0777,0.0187,0.2215
AZ,2026-05-19,L,5,0,3,1,1,0.0000,0.6000,0.2000,0.2000,AZ_vs_L,0.1325,0.1030,0.0133,0.2380,0.1320,0.1114,0.0093,0.2142,0.1670,0.1005,0.0213,0.2313,0.1775,0.1067,0.0281,0.2371,0.1889,0.0842,0.0208,0.2455,0.1931,0.0773,0.0196,0.2255
AZ,2026-05-20,L,5,0,1,0,0,0.0000,0.2000,0.0000,0.0000,AZ_vs_L,0.1325,0.1887,0.0418,0.2308,0.1320,0.1714,0.0293,0.2009,0.1456,0.1398,0.0356,0.2277,0.1687,0.1335,0.0359,0.2343,0.1875,0.1029,0.0274,0.2428,0.1887,0.0892,0.0237,0.2249
AZ,2026-05-22,L,3,0,0,0,1,0.0000,0.0000,0.0000,0.3333,AZ_vs_L,0.1050,0.2118,0.0418,0.2089,0.1070,0.1664,0.0293,0.2009,0.1218,0.1422,0.0237,0.1920,0.1592,0.1431,0.0264,0.2152,0.1709,0.1096,0.0274,0.2345,0.1845,0.0917,0.0232,0.2199
AZ,2026-05-24,L,13,2,0,0,6,0.1538,0.0000,0.0000,0.4615,AZ_vs_L,0.0622,0.1975,0.0418,0.2422,0.0927,0.1521,0.0293,0.2199,0.1080,0.1394,0.0237,0.2048,0.1552,0.1365,0.0237,0.2139,0.1644,0.1063,0.0274,0.2366,0.1805,0.0897,0.0227,0.2224
AZ,2026-05-25,L,4,1,1,0,1,0.2500,0.2500,0.0000,0.2500,AZ_vs_L,0.0611,0.1929,0.0372,0.2943,0.1081,0.1521,0.0293,0.2411,0.1053,0.1367,0.0209,0.2241,0.1435,0.1269,0.0237,0.2264,0.1628,0.1063,0.0274,0.2520,0.1799,0.0878,0.0222,0.2275
AZ,2026-05-26,L,14,3,3,1,3,0.2143,0.2143,0.0714,0.2143,AZ_vs_L,0.0858,0.1846,0.0372,0.2861,0.1139,0.1732,0.0293,0.2507,0.1232,0.1545,0.0209,0.2181,0.1554,0.1230,0.0237,0.2224,0.1596,0.1108,0.0274,0.2527,0.1814,0.0911,0.0218,0.2280
AZ,2026-05-27,L,3,1,0,0,0,0.3333,0.0000,0.0000,0.0000,AZ_vs_L,0.0970,0.1893,0.0474,0.2647,0.1053,0.1847,0.0364,0.2621,0.1206,0.1520,0.0260,0.2334,0.1497,0.1332,0.0271,0.2326,0.1601,0.1179,0.0298,0.2532,0.1821,0.0936,0.0228,0.2277
AZ,2026-05-29,L,4,1,0,0,1,0.2500,0.0000,0.0000,0.2500,AZ_vs_L,0.1359,0.1806,0.0388,0.2085,0.1225,0.1814,0.0332,0.2524,0.1342,0.1418,0.0260,0.2232,0.1567,0.1272,0.0271,0.2237,0.1656,0.1179,0.0298,0.2420,0.1851,0.0918,0.0223,0.2231
AZ,2026-06-01,L,7,1,0,1,2,0.1429,0.0000,0.1429,0.2857,AZ_vs_L,0.1716,0.0949,0.0102,0.2156,0.1398,0.1507,0.0332,0.2467,0.1521,0.1418,0.0260,0.2232,0.1543,0.1248,0.0271,0.2237,0.1643,0.1169,0.0287,0.2396,0.1864,0.0900,0.0219,0.2237
AZ,2026-06-02,L,24,2,1,1,6,0.0833,0.0417,0.0417,0.2500,AZ_vs_L,0.1920,0.0663,0.0306,0.2564,0.1405,0.1325,0.0475,0.2389,0.1485,0.1390,0.0362,0.2326,0.1452,0.1169,0.0260,0.2135,0.1691,0.1169,0.0335,0.2325,0.1855,0.0882,0.0242,0.2249
AZ,2026-06-03,L,4,0,0,0,0,0.0000,0.0000,0.0000,0.0000,AZ_vs_L,0.2040,0.0723,0.0366,0.2445,0.1428,0.1306,0.0456,0.2245,0.1331,0.1349,0.0392,0.2434,0.1400,0.1171,0.0280,0.2181,0.1657,0.1170,0.0337,0.2322,0.1836,0.0874,0.0245,0.2253
AZ,2026-06-04,L,29,5,0,1,8,0.1724,0.0000,0.0345,0.2759,AZ_vs_L,0.1820,0.0723,0.0366,0.1786,0.1428,0.0706,0.0256,0.2045,0.1215,0.1326,0.0369,0.2364,0.1309,0.1152,0.0261,0.2089,0.1590,0.1170,0.0270,0.2188,0.1802,0.0857,0.0241,0.2212
AZ,2026-06-05,L,17,4,0,1,2,0.2353,0.0000,0.0588,0.1176,AZ_vs_L,0.1709,0.0366,0.0415,0.1823,0.1600,0.0506,0.0290,0.2321,0.1284,0.1106,0.0394,0.2342,0.1391,0.1152,0.0278,0.2062,0.1620,0.1124,0.0263,0.2160,0.1800,0.0842,0.0243,0.2221
AZ,2026-06-06,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,AZ_vs_L,0.1739,0.0060,0.0397,0.1685,0.1835,0.0506,0.0349,0.2105,0.1354,0.0976,0.0436,0.2166,0.1384,0.1033,0.0306,0.2118,0.1565,0.1057,0.0282,0.2132,0.1810,0.0827,0.0249,0.2203
AZ,2026-06-10,L,4,0,0,0,1,0.0000,0.0000,0.0000,0.2500,AZ_vs_L,0.1263,0.0060,0.0397,0.1685,0.1682,0.0506,0.0349,0.1644,0.1311,0.0933,0.0392,0.1885,0.1316,0.0965,0.0306,0.2050,0.1565,0.0946,0.0282,0.2021,0.1779,0.0812,0.0244,0.2164
AZ,2026-06-12,L,33,5,3,0,6,0.1515,0.0909,0.0000,0.1818,AZ_vs_L,0.0906,0.0060,0.0397,0.1685,0.1432,0.0256,0.0349,0.1644,0.1311,0.0504,0.0249,0.1920,0.1316,0.0965,0.0306,0.2050,0.1454,0.0946,0.0282,0.2105,0.1748,0.0798,0.0240,0.2170
AZ,2026-06-13,L,4,1,1,0,1,0.2500,0.2500,0.0000,0.2500,AZ_vs_L,0.0918,0.0189,0.0193,0.1536,0.1369,0.0133,0.0278,0.1611,0.1419,0.0426,0.0249,0.2050,0.1296,0.0990,0.0306,0.2063,0.1442,0.0935,0.0282,0.2103,0.1744,0.0800,0.0236,0.2164
AZ,2026-06-14,L,24,5,3,1,4,0.2083,0.1250,0.0417,0.1667,AZ_vs_L,0.1156,0.0487,0.0133,0.1536,0.1285,0.0383,0.0278,0.1861,0.1598,0.0605,0.0249,0.1991,0.1272,0.1062,0.0306,0.2134,0.1425,0.1001,0.0282,0.2103,0.1757,0.0829,0.0232,0.2170
AZ,2026-06-16,L,24,3,0,0,3,0.1250,0.0000,0.0000,0.1250,AZ_vs_L,0.1454,0.0666,0.0193,0.1774,0.1244,0.0508,0.0319,0.1778,0.1637,0.0694,0.0279,0.1780,0.1295,0.1106,0.0310,0.2168,0.1383,0.0987,0.0241,0.1992,0.1762,0.0835,0.0235,0.2161
AZ,2026-06-17,L,19,1,3,1,6,0.0526,0.1579,0.0526,0.3158,AZ_vs_L,0.1386,0.0666,0.0144,0.1559,0.1226,0.0508,0.0177,0.1617,0.1547,0.0516,0.0279,0.1691,0.1318,0.0959,0.0310,0.2081,0.1361,0.0975,0.0241,0.1982,0.1754,0.0822,0.0231,0.2147
AZ,2026-06-19,L,30,4,3,1,9,0.1333,0.1000,0.0333,0.3000,AZ_vs_L,0.1125,0.0891,0.0135,0.1842,0.1195,0.0624,0.0188,0.1683,0.1432,0.0475,0.0266,0.1763,0.1278,0.0948,0.0335,0.2058,0.1314,0.1014,0.0245,0.2023,0.1734,0.0834,0.0236,0.2163
AZ,2026-06-20,L,4,1,0,0,1,0.2500,0.0000,0.0000,0.2500,AZ_vs_L,0.1315,0.1034,0.0182,0.2270,0.1329,0.0724,0.0221,0.1983,0.1289,0.0547,0.0290,0.1977,0.1312,0.0967,0.0322,0.2013,0.1359,0.1048,0.0257,0.2012,0.1728,0.0837,0.0238,0.2176
AZ,2026-06-21,L,3,1,0,0,0,0.3333,0.0000,0.0000,0.0000,AZ_vs_L,0.1673,0.1034,0.0182,0.2270,0.1406,0.0724,0.0186,0.1957,0.1289,0.0547,0.0290,0.1977,0.1432,0.0681,0.0227,0.2037,0.1359,0.0964,0.0257,0.2095,0.1740,0.0824,0.0234,0.2181
AZ,2026-06-22,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,AZ_vs_L,0.1932,0.0904,0.0182,0.2011,0.1504,0.0724,0.0128,0.1839,0.1425,0.0547,0.0188,0.1773,0.1590,0.0586,0.0227,0.2037,0.1422,0.0917,0.0257,0.2048,0.1764,0.0811,0.0230,0.2148
AZ,2026-06-24,L,36,5,3,2,10,0.1389,0.0833,0.0556,0.2778,AZ_vs_L,0.1575,0.0547,0.0182,0.1654,0.1504,0.0724,0.0128,0.1839,0.1366,0.0517,0.0158,0.1595,0.1590,0.0586,0.0227,0.1878,0.1422,0.0917,0.0257,0.1965,0.1738,0.0799,0.0227,0.2116
AZ,2026-06-26,L,4,0,0,0,1,0.0000,0.0000,0.0000,0.2500,AZ_vs_L,0.1476,0.0487,0.0202,0.1812,0.1643,0.0807,0.0183,0.1867,0.1465,0.0577,0.0197,0.1793,0.1583,0.0625,0.0254,0.1791,0.1405,0.0932,0.0275,0.2006,0.1732,0.0800,0.0232,0.2125
AZ,2026-06-28,L,4,2,0,1,1,0.5000,0.0000,0.2500,0.2500,AZ_vs_L,0.1297,0.0487,0.0202,0.1991,0.1492,0.0716,0.0183,0.1935,0.1342,0.0577,0.0173,0.1775,0.1464,0.0506,0.0254,0.1791,0.1305,0.0898,0.0275,0.2056,0.1707,0.0788,0.0228,0.2131
AZ,2026-06-29,L,3,0,2,0,1,0.0000,0.6667,0.0000,0.3333,AZ_vs_L,0.1937,0.0262,0.0484,0.1897,0.1742,0.0466,0.0433,0.1935,0.1531,0.0577,0.0309,0.1869,0.1600,0.0404,0.0339,0.1808,0.1417,0.0888,0.0348,0.2107,0.1754,0.0777,0.0261,0.2136
AZ,2026-07-01,L,5,2,1,0,1,0.4000,0.2000,0.0000,0.2000,AZ_vs_L,0.1746,0.1071,0.0437,0.1944,0.1533,0.1008,0.0392,0.2102,0.1531,0.1053,0.0309,0.2107,0.1441,0.0722,0.0339,0.1966,0.1392,0.1007,0.0348,0.2115,0.1730,0.0860,0.0257,0.2153
AZ,2026-07-03,L,19,3,2,0,5,0.1579,0.1053,0.0000,0.2632,AZ_vs_L,0.1960,0.1357,0.0437,0.1873,0.1808,0.1208,0.0392,0.2177,0.1816,0.1196,0.0309,0.2072,0.1513,0.0817,0.0339,0.1943,0.1480,0.1013,0.0348,0.2061,0.1761,0.0876,0.0254,0.2151
AZ,2026-07-04,L,8,2,1,0,2,0.2500,0.1250,0.0000,0.2500,AZ_vs_L,0.1710,0.1508,0.0437,0.2249,0.1913,0.1155,0.0339,0.2124,0.1821,0.1206,0.0309,0.2130,0.1520,0.0867,0.0271,0.1932,0.1512,0.1028,0.0327,0.2017,0.1759,0.0878,0.0250,0.2157
AZ,2026-07-05,L,5,1,1,0,2,0.2000,0.2000,0.0000,0.4000,AZ_vs_L,0.2067,0.1686,0.0437,0.2606,0.2030,0.1180,0.0306,0.2074,0.1821,0.1117,0.0309,0.2130,0.1599,0.0907,0.0251,0.1932,0.1595,0.0870,0.0261,0.2034,0.1769,0.0883,0.0247,0.2162
AZ,2026-07-07,L,3,1,0,0,2,0.3333,0.0000,0.0000,0.6667,AZ_vs_L,0.2154,0.1853,0.0357,0.2781,0.1980,0.1380,0.0306,0.2224,0.1815,0.1170,0.0280,0.2296,0.1695,0.1002,0.0251,0.2122,0.1662,0.0870,0.0261,0.2167,0.1772,0.0898,0.0244,0.2187
AZ,2026-07-08,L,9,0,0,0,3,0.0000,0.0000,0.0000,0.3333,AZ_vs_L,0.2630,0.1853,0.0357,0.3376,0.1980,0.1380,0.0306,0.2891,0.1964,0.1170,0.0280,0.2683,0.1771,0.1002,0.0234,0.2309,0.1773,0.0870,0.0261,0.2278,0.1792,0.0886,0.0240,0.2246
