team,game_date,batter_hand_split,PA,K,BB,HR,H,team_allowed_k_rate_vs_hand,team_allowed_bb_rate_vs_hand,team_allowed_hr_rate_vs_hand,team_allowed_h_rate_vs_hand,team_hand_key,team_allowed_k_rate_vs_hand_last7,team_allowed_bb_rate_vs_hand_last7,team_allowed_hr_rate_vs_hand_last7,team_allowed_h_rate_vs_hand_last7,team_allowed_k_rate_vs_hand_last10,team_allowed_bb_rate_vs_hand_last10,team_allowed_hr_rate_vs_hand_last10,team_allowed_h_rate_vs_hand_last10,team_allowed_k_rate_vs_hand_last14,team_allowed_bb_rate_vs_hand_last14,team_allowed_hr_rate_vs_hand_last14,team_allowed_h_rate_vs_hand_last14,team_allowed_k_rate_vs_hand_last21,team_allowed_bb_rate_vs_hand_last21,team_allowed_hr_rate_vs_hand_last21,team_allowed_h_rate_vs_hand_last21,team_allowed_k_rate_vs_hand_last30,team_allowed_bb_rate_vs_hand_last30,team_allowed_hr_rate_vs_hand_last30,team_allowed_h_rate_vs_hand_last30,team_allowed_k_rate_vs_hand_std,team_allowed_bb_rate_vs_hand_std,team_allowed_hr_rate_vs_hand_std,team_allowed_h_rate_vs_hand_std
LAA,2026-07-08,R,14,7,0,1,1,0.5000,0.0000,0.0714,0.0714,LAA_vs_R,0.2297,0.0799,0.0295,0.2395,0.2623,0.0766,0.0250,0.2277,0.2750,0.0773,0.0228,0.2133,0.2431,0.0816,0.0288,0.2031,0.2502,0.0887,0.0268,0.1814,0.2286,0.1039,0.0308,0.2005
LAA,2026-07-09,R,27,8,1,2,8,0.2963,0.0370,0.0741,0.2963,LAA_vs_R,0.2791,0.0689,0.0397,0.2387,0.2823,0.0766,0.0321,0.1999,0.3028,0.0693,0.0279,0.2078,0.2601,0.0782,0.0254,0.1997,0.2591,0.0861,0.0267,0.1786,0.2313,0.1028,0.0312,0.1992
LAA,2026-07-10,R,18,4,1,0,3,0.2222,0.0556,0.0000,0.1667,LAA_vs_R,0.2500,0.0742,0.0502,0.2255,0.2684,0.0716,0.0352,0.2164,0.3018,0.0720,0.0282,0.2118,0.2692,0.0775,0.0289,0.2063,0.2612,0.0834,0.0291,0.1865,0.2319,0.1022,0.0316,0.2001
LAA,2026-07-11,R,13,2,0,1,6,0.1538,0.0000,0.0769,0.4615,LAA_vs_R,0.2461,0.0464,0.0502,0.2315,0.2626,0.0652,0.0352,0.2211,0.2756,0.0676,0.0282,0.2195,0.2711,0.0801,0.0289,0.2099,0.2603,0.0819,0.0275,0.1871,0.2318,0.1018,0.0313,0.1998
LAA,2026-07-12,R,13,2,1,0,4,0.1538,0.0769,0.0000,0.3077,LAA_vs_R,0.2358,0.0372,0.0566,0.2513,0.2626,0.0575,0.0429,0.2596,0.2711,0.0613,0.0337,0.2338,0.2766,0.0749,0.0326,0.2177,0.2612,0.0778,0.0300,0.1983,0.2311,0.1008,0.0318,0.2023
LAA,2026-07-17,R,21,5,0,0,5,0.2381,0.0000,0.0000,0.2381,LAA_vs_R,0.2355,0.0393,0.0477,0.2685,0.2280,0.0652,0.0429,0.2515,0.2606,0.0668,0.0337,0.2308,0.2750,0.0696,0.0296,0.2205,0.2568,0.0765,0.0300,0.2019,0.2303,0.1006,0.0315,0.2033
LAA,2026-07-18,R,14,5,0,2,3,0.3571,0.0000,0.1429,0.2143,LAA_vs_R,0.2319,0.0242,0.0402,0.2875,0.2268,0.0402,0.0429,0.2628,0.2466,0.0606,0.0306,0.2385,0.2769,0.0620,0.0258,0.2204,0.2559,0.0721,0.0300,0.2065,0.2304,0.0996,0.0312,0.2036
LAA,2026-07-19,R,16,3,1,0,1,0.1875,0.0625,0.0000,0.0625,LAA_vs_R,0.2745,0.0242,0.0522,0.2509,0.2400,0.0337,0.0539,0.2519,0.2521,0.0521,0.0408,0.2452,0.2748,0.0596,0.0326,0.2258,0.2542,0.0721,0.0323,0.2099,0.2316,0.0987,0.0322,0.2037
LAA,2026-07-20,R,14,5,1,0,1,0.3571,0.0714,0.0000,0.0714,LAA_vs_R,0.2298,0.0331,0.0420,0.2496,0.2431,0.0337,0.0477,0.2394,0.2545,0.0510,0.0408,0.2442,0.2785,0.0573,0.0326,0.2218,0.2516,0.0686,0.0323,0.2065,0.2312,0.0984,0.0319,0.2024
LAA,2026-07-21,R,19,7,0,0,3,0.3684,0.0000,0.0000,0.1579,LAA_vs_R,0.2385,0.0381,0.0314,0.2175,0.2525,0.0303,0.0424,0.2361,0.2443,0.0561,0.0408,0.2215,0.2807,0.0607,0.0293,0.2137,0.2523,0.0673,0.0323,0.2051,0.2323,0.0981,0.0316,0.2012
LAA,2026-07-22,R,20,8,2,0,2,0.4000,0.1000,0.0000,0.1000,LAA_vs_R,0.2594,0.0301,0.0314,0.2162,0.2835,0.0303,0.0365,0.2048,0.2528,0.0383,0.0408,0.2238,0.2702,0.0551,0.0293,0.2184,0.2599,0.0649,0.0275,0.2056,0.2336,0.0972,0.0313,0.2008
LAA,2026-07-24,R,16,6,0,1,1,0.3750,0.0000,0.0625,0.0625,LAA_vs_R,0.2946,0.0444,0.0204,0.1646,0.2735,0.0403,0.0294,0.2076,0.2652,0.0408,0.0385,0.2079,0.2789,0.0557,0.0293,0.2107,0.2697,0.0665,0.0275,0.2037,0.2350,0.0973,0.0310,0.1999
LAA,2026-07-25,R,18,3,0,0,3,0.1667,0.0000,0.0000,0.1667,LAA_vs_R,0.3262,0.0334,0.0293,0.1295,0.2813,0.0366,0.0282,0.1843,0.2808,0.0363,0.0385,0.1990,0.2825,0.0557,0.0323,0.1970,0.2761,0.0665,0.0296,0.2028,0.2363,0.0964,0.0313,0.1987
LAA,2026-07-26,R,16,5,2,0,2,0.3125,0.1250,0.0000,0.1250,LAA_vs_R,0.3160,0.0334,0.0293,0.1193,0.2758,0.0311,0.0282,0.1843,0.2739,0.0288,0.0348,0.2034,0.2697,0.0516,0.0302,0.1987,0.2804,0.0628,0.0296,0.1984,0.2357,0.0956,0.0311,0.1984
LAA,2026-07-27,R,23,4,1,0,3,0.1739,0.0435,0.0000,0.1304,LAA_vs_R,0.3096,0.0513,0.0089,0.1066,0.2916,0.0436,0.0205,0.1506,0.2920,0.0377,0.0306,0.1787,0.2713,0.0518,0.0302,0.1990,0.2846,0.0607,0.0275,0.1943,0.2363,0.0958,0.0308,0.1978
LAA,2026-07-28,R,29,13,2,1,7,0.4483,0.0690,0.0345,0.2414,LAA_vs_R,0.3077,0.0486,0.0089,0.1163,0.2936,0.0402,0.0205,0.1329,0.2688,0.0409,0.0255,0.1829,0.2722,0.0502,0.0302,0.2015,0.2837,0.0568,0.0249,0.1906,0.2358,0.0954,0.0305,0.1972
LAA,2026-07-29,R,30,7,1,2,10,0.2333,0.0333,0.0667,0.3333,LAA_vs_R,0.3207,0.0482,0.0139,0.1406,0.3147,0.0471,0.0240,0.1332,0.2796,0.0431,0.0226,0.1790,0.2698,0.0535,0.0318,0.1945,0.2854,0.0574,0.0260,0.1953,0.2376,0.0951,0.0305,0.1976
LAA,2026-07-31,R,14,5,3,0,3,0.3571,0.2143,0.0000,0.2143,LAA_vs_R,0.3014,0.0530,0.0234,0.1656,0.3023,0.0505,0.0164,0.1451,0.2804,0.0415,0.0274,0.1909,0.2690,0.0432,0.0350,0.2044,0.2894,0.0548,0.0283,0.2015,0.2376,0.0946,0.0309,0.1988
LAA,2026-08-01,R,20,5,2,0,3,0.2500,0.1000,0.0000,0.1500,LAA_vs_R,0.2953,0.0693,0.0234,0.1819,0.3192,0.0656,0.0164,0.1603,0.2949,0.0569,0.0219,0.1732,0.2752,0.0503,0.0335,0.1993,0.2910,0.0620,0.0260,0.2006,0.2386,0.0956,0.0306,0.1989
LAA,2026-08-02,R,15,5,2,0,3,0.3333,0.1333,0.0000,0.2000,LAA_vs_R,0.2774,0.0836,0.0144,0.1944,0.3085,0.0685,0.0164,0.1681,0.3018,0.0585,0.0219,0.1620,0.2797,0.0521,0.0305,0.1975,0.2797,0.0614,0.0260,0.2036,0.2387,0.0957,0.0303,0.1985
LAA,2026-08-04,R,18,3,1,1,3,0.1667,0.0556,0.0556,0.1667,LAA_vs_R,0.3012,0.1026,0.0144,0.1992,0.3050,0.0818,0.0164,0.1724,0.3086,0.0680,0.0219,0.1593,0.2830,0.0534,0.0280,0.2020,0.2836,0.0629,0.0260,0.2016,0.2395,0.0960,0.0301,0.1985
LAA,2026-08-05,R,23,9,0,2,4,0.3913,0.0000,0.0870,0.1739,LAA_vs_R,0.2804,0.0927,0.0224,0.2052,0.2817,0.0774,0.0219,0.1790,0.2950,0.0720,0.0157,0.1559,0.2882,0.0561,0.0278,0.1875,0.2791,0.0648,0.0278,0.1955,0.2389,0.0956,0.0303,0.1982
LAA,2026-08-06,R,20,5,2,1,3,0.2500,0.1000,0.0500,0.1500,LAA_vs_R,0.3114,0.0865,0.0348,0.2114,0.2833,0.0774,0.0244,0.1902,0.3096,0.0675,0.0219,0.1638,0.2830,0.0561,0.0286,0.1924,0.2777,0.0619,0.0293,0.1970,0.2401,0.0949,0.0308,0.1980
LAA,2026-08-07,R,22,2,2,0,6,0.0909,0.0909,0.0000,0.2727,LAA_vs_R,0.2831,0.0909,0.0370,0.1983,0.2916,0.0874,0.0294,0.1885,0.3019,0.0696,0.0254,0.1694,0.2808,0.0591,0.0274,0.1854,0.2767,0.0612,0.0309,0.1980,0.2402,0.0949,0.0309,0.1976
LAA,2026-08-08,R,13,5,2,0,4,0.3846,0.1538,0.0000,0.3077,LAA_vs_R,0.2628,0.0992,0.0275,0.1897,0.2695,0.0840,0.0294,0.2033,0.2821,0.0761,0.0254,0.1776,0.2745,0.0607,0.0274,0.1905,0.2746,0.0617,0.0309,0.2045,0.2390,0.0949,0.0307,0.1982
LAA,2026-08-09,R,17,5,1,0,5,0.2941,0.0588,0.0000,0.2941,LAA_vs_R,0.2667,0.0905,0.0275,0.2030,0.2906,0.0950,0.0294,0.2210,0.2810,0.0799,0.0254,0.1925,0.2855,0.0681,0.0238,0.1832,0.2707,0.0668,0.0309,0.2018,0.2401,0.0953,0.0304,0.1991
LAA,2026-08-10,R,29,8,5,0,5,0.2759,0.1724,0.0000,0.1724,LAA_vs_R,0.2730,0.0846,0.0275,0.2236,0.2751,0.0940,0.0259,0.2263,0.2752,0.0841,0.0210,0.2090,0.2922,0.0672,0.0238,0.1825,0.2722,0.0604,0.0309,0.2074,0.2406,0.0950,0.0302,0.1999
LAA,2026-08-11,R,17,7,1,0,2,0.4118,0.0588,0.0000,0.1176,LAA_vs_R,0.2648,0.0902,0.0275,0.2196,0.2794,0.1079,0.0193,0.2102,0.2830,0.0964,0.0210,0.2094,0.2940,0.0754,0.0238,0.1794,0.2739,0.0640,0.0298,0.2024,0.2408,0.0957,0.0299,0.1996
LAA,2026-08-12,R,15,4,0,0,2,0.2667,0.0000,0.0000,0.1333,LAA_vs_R,0.2998,0.0907,0.0196,0.2126,0.2849,0.0924,0.0193,0.2005,0.2901,0.0917,0.0210,0.2089,0.2966,0.0782,0.0170,0.1748,0.2824,0.0639,0.0278,0.2001,0.2422,0.0954,0.0297,0.1990
LAA,2026-08-13,R,17,4,0,0,2,0.2353,0.0000,0.0000,0.1176,LAA_vs_R,0.2820,0.0907,0.0071,0.2068,0.2865,0.0824,0.0193,0.1989,0.2967,0.0886,0.0210,0.2091,0.3004,0.0752,0.0170,0.1782,0.2825,0.0604,0.0260,0.2010,0.2424,0.0946,0.0295,0.1985
LAA,2026-08-14,R,11,3,2,0,3,0.2727,0.1818,0.0000,0.2727,LAA_vs_R,0.2799,0.0764,0.0000,0.2022,0.2767,0.0690,0.0193,0.1906,0.2815,0.0837,0.0185,0.2003,0.2946,0.0718,0.0170,0.1804,0.2884,0.0604,0.0240,0.1893,0.2423,0.0939,0.0293,0.1979
LAA,2026-08-15,R,20,11,0,0,0,0.5500,0.0000,0.0000,0.0000,LAA_vs_R,0.3059,0.0894,0.0000,0.2022,0.2873,0.0817,0.0137,0.2012,0.2843,0.0943,0.0138,0.1959,0.2900,0.0805,0.0170,0.1858,0.2808,0.0665,0.0217,0.1960,0.2425,0.0946,0.0290,0.1985
LAA,2026-08-16,R,14,3,2,1,2,0.2143,0.1429,0.0714,0.1429,LAA_vs_R,0.3295,0.0674,0.0000,0.1583,0.3032,0.0817,0.0050,0.1838,0.2981,0.0790,0.0138,0.1806,0.2971,0.0757,0.0170,0.1811,0.2893,0.0652,0.0192,0.1861,0.2448,0.0939,0.0288,0.1970
LAA,2026-08-18,R,22,4,3,1,3,0.1818,0.1364,0.0455,0.1364,LAA_vs_R,0.3181,0.0794,0.0102,0.1367,0.2996,0.0859,0.0071,0.1831,0.2955,0.0820,0.0189,0.1801,0.2895,0.0825,0.0174,0.1849,0.2890,0.0681,0.0216,0.1853,0.2446,0.0942,0.0291,0.1966
LAA,2026-08-19,R,21,9,2,1,3,0.4286,0.0952,0.0476,0.1429,LAA_vs_R,0.3047,0.0743,0.0167,0.1315,0.3087,0.0905,0.0117,0.1695,0.2847,0.0822,0.0221,0.1756,0.2902,0.0890,0.0195,0.1835,0.2899,0.0727,0.0205,0.1745,0.2442,0.0945,0.0293,0.1961
LAA,2026-08-20,R,20,3,0,0,6,0.1500,0.0000,0.0000,0.3000,LAA_vs_R,0.3071,0.0795,0.0235,0.1351,0.3131,0.0846,0.0165,0.1530,0.3034,0.0851,0.0215,0.1739,0.2957,0.0876,0.0218,0.1843,0.2991,0.0733,0.0221,0.1690,0.2455,0.0945,0.0294,0.1957
LAA,2026-08-21,R,24,4,1,0,7,0.1667,0.0417,0.0000,0.2917,LAA_vs_R,0.2904,0.0795,0.0235,0.1589,0.2987,0.0788,0.0165,0.1536,0.2862,0.0851,0.0153,0.1829,0.2946,0.0856,0.0218,0.1924,0.2962,0.0733,0.0221,0.1710,0.2448,0.0939,0.0292,0.1965
LAA,2026-08-22,R,13,2,0,0,1,0.1538,0.0000,0.0000,0.0769,LAA_vs_R,0.2806,0.0854,0.0235,0.1838,0.2878,0.0657,0.0165,0.1655,0.2802,0.0809,0.0118,0.1930,0.2812,0.0843,0.0202,0.1948,0.2898,0.0747,0.0174,0.1736,0.2442,0.0935,0.0290,0.1972
LAA,2026-08-23,R,24,7,2,2,6,0.2917,0.0833,0.0833,0.2500,LAA_vs_R,0.2636,0.0594,0.0235,0.1558,0.2620,0.0598,0.0165,0.1614,0.2847,0.0744,0.0118,0.1790,0.2774,0.0827,0.0170,0.1826,0.2887,0.0726,0.0174,0.1741,0.2436,0.0928,0.0288,0.1963
LAA,2026-08-24,R,12,2,1,1,3,0.1667,0.0833,0.0833,0.2500,LAA_vs_R,0.2267,0.0714,0.0354,0.1915,0.2645,0.0681,0.0248,0.1731,0.2781,0.0694,0.0177,0.1749,0.2743,0.0764,0.0210,0.1843,0.2865,0.0730,0.0201,0.1800,0.2439,0.0927,0.0292,0.1967
LAA,2026-08-25,R,13,4,2,0,1,0.3077,0.1538,0.0000,0.0769,LAA_vs_R,0.2199,0.0628,0.0371,0.2068,0.2576,0.0765,0.0331,0.1863,0.2690,0.0711,0.0237,0.1717,0.2703,0.0756,0.0249,0.1890,0.2798,0.0758,0.0229,0.1831,0.2434,0.0927,0.0295,0.1971
LAA,2026-08-26,R,10,3,1,0,0,0.3000,0.1000,0.0000,0.0000,LAA_vs_R,0.2379,0.0653,0.0306,0.1983,0.2611,0.0737,0.0331,0.1668,0.2713,0.0698,0.0237,0.1649,0.2691,0.0766,0.0249,0.1832,0.2767,0.0776,0.0229,0.1823,0.2438,0.0931,0.0293,0.1962
LAA,2026-08-28,R,18,1,1,1,6,0.0556,0.0556,0.0556,0.3333,LAA_vs_R,0.2195,0.0660,0.0238,0.1779,0.2361,0.0837,0.0331,0.1668,0.2633,0.0727,0.0237,0.1565,0.2755,0.0787,0.0223,0.1752,0.2742,0.0809,0.0208,0.1803,0.2442,0.0932,0.0291,0.1949
LAA,2026-08-29,R,13,1,1,0,4,0.0769,0.0769,0.0000,0.3077,LAA_vs_R,0.2060,0.0740,0.0317,0.1827,0.2202,0.0749,0.0315,0.1858,0.2482,0.0767,0.0276,0.1708,0.2595,0.0814,0.0208,0.1828,0.2705,0.0828,0.0227,0.1858,0.2429,0.0929,0.0293,0.1958
LAD,2026-03-15,L,35,9,3,0,4,0.2571,0.0857,0.0000,0.1143,LAD_vs_L,,,,,,,,,,,,,,,,,,,,,,,,
LAD,2026-03-16,L,22,5,3,1,7,0.2273,0.1364,0.0455,0.3182,LAD_vs_L,0.2571,0.0857,0.0000,0.1143,0.2571,0.0857,0.0000,0.1143,0.2571,0.0857,0.0000,0.1143,0.2571,0.0857,0.0000,0.1143,0.2571,0.0857,0.0000,0.1143,0.2571,0.0857,0.0000,0.1143
LAD,2026-03-17,L,10,5,1,0,2,0.5000,0.1000,0.0000,0.2000,LAD_vs_L,0.2422,0.1110,0.0227,0.2162,0.2422,0.1110,0.0227,0.2162,0.2422,0.1110,0.0227,0.2162,0.2422,0.1110,0.0227,0.2162,0.2422,0.1110,0.0227,0.2162,0.2422,0.1110,0.0227,0.2162
LAD,2026-03-18,L,10,2,2,0,0,0.2000,0.2000,0.0000,0.0000,LAD_vs_L,0.3281,0.1074,0.0152,0.2108,0.3281,0.1074,0.0152,0.2108,0.3281,0.1074,0.0152,0.2108,0.3281,0.1074,0.0152,0.2108,0.3281,0.1074,0.0152,0.2108,0.3281,0.1074,0.0152,0.2108
LAD,2026-03-20,L,8,5,0,0,3,0.6250,0.0000,0.0000,0.3750,LAD_vs_L,0.2961,0.1305,0.0114,0.1581,0.2961,0.1305,0.0114,0.1581,0.2961,0.1305,0.0114,0.1581,0.2961,0.1305,0.0114,0.1581,0.2961,0.1305,0.0114,0.1581,0.2961,0.1305,0.0114,0.1581
LAD,2026-03-21,L,7,0,0,0,2,0.0000,0.0000,0.0000,0.2857,LAD_vs_L,0.3619,0.1044,0.0091,0.2015,0.3619,0.1044,0.0091,0.2015,0.3619,0.1044,0.0091,0.2015,0.3619,0.1044,0.0091,0.2015,0.3619,0.1044,0.0091,0.2015,0.3619,0.1044,0.0091,0.2015
LAD,2026-03-22,L,14,6,4,0,1,0.4286,0.2857,0.0000,0.0714,LAD_vs_L,0.3016,0.0870,0.0076,0.2155,0.3016,0.0870,0.0076,0.2155,0.3016,0.0870,0.0076,0.2155,0.3016,0.0870,0.0076,0.2155,0.3016,0.0870,0.0076,0.2155,0.3016,0.0870,0.0076,0.2155
LAD,2026-03-23,L,19,2,8,0,3,0.1053,0.4211,0.0000,0.1579,LAD_vs_L,0.3197,0.1154,0.0065,0.1949,0.3197,0.1154,0.0065,0.1949,0.3197,0.1154,0.0065,0.1949,0.3197,0.1154,0.0065,0.1949,0.3197,0.1154,0.0065,0.1949,0.3197,0.1154,0.0065,0.1949
LAD,2026-03-24,L,9,2,2,0,1,0.2222,0.2222,0.0000,0.1111,LAD_vs_L,0.2980,0.1633,0.0065,0.2012,0.2929,0.1536,0.0057,0.1903,0.2929,0.1536,0.0057,0.1903,0.2929,0.1536,0.0057,0.1903,0.2929,0.1536,0.0057,0.1903,0.2929,0.1536,0.0057,0.1903
LAD,2026-03-26,L,17,4,0,1,3,0.2353,0.0000,0.0588,0.1765,LAD_vs_L,0.2973,0.1756,0.0000,0.1716,0.2851,0.1612,0.0051,0.1815,0.2851,0.1612,0.0051,0.1815,0.2851,0.1612,0.0051,0.1815,0.2851,0.1612,0.0051,0.1815,0.2851,0.1612,0.0051,0.1815
LAD,2026-03-27,L,21,6,4,1,5,0.2857,0.1905,0.0476,0.2381,LAD_vs_L,0.2595,0.1613,0.0084,0.1682,0.2801,0.1451,0.0104,0.1810,0.2801,0.1451,0.0104,0.1810,0.2801,0.1451,0.0104,0.1810,0.2801,0.1451,0.0104,0.1810,0.2801,0.1451,0.0104,0.1810
LAD,2026-03-28,L,25,5,1,0,5,0.2000,0.0400,0.0000,0.2000,LAD_vs_L,0.2717,0.1599,0.0152,0.2022,0.2829,0.1556,0.0152,0.1934,0.2806,0.1492,0.0138,0.1862,0.2806,0.1492,0.0138,0.1862,0.2806,0.1492,0.0138,0.1862,0.2806,0.1492,0.0138,0.1862
LAD,2026-03-30,L,22,4,2,0,6,0.1818,0.0909,0.0000,0.2727,LAD_vs_L,0.2110,0.1656,0.0152,0.1772,0.2802,0.1459,0.0106,0.1816,0.2739,0.1401,0.0127,0.1873,0.2739,0.1401,0.0127,0.1873,0.2739,0.1401,0.0127,0.1873,0.2739,0.1401,0.0127,0.1873
LAD,2026-03-31,L,25,6,3,0,1,0.2400,0.1200,0.0000,0.0400,LAD_vs_L,0.2370,0.1786,0.0152,0.1754,0.2484,0.1450,0.0106,0.1888,0.2668,0.1363,0.0117,0.1939,0.2668,0.1363,0.0117,0.1939,0.2668,0.1363,0.0117,0.1939,0.2668,0.1363,0.0117,0.1939
LAD,2026-04-01,L,26,2,3,0,4,0.0769,0.1154,0.0000,0.1538,LAD_vs_L,0.2100,0.1550,0.0152,0.1709,0.2524,0.1370,0.0106,0.1928,0.2649,0.1352,0.0108,0.1829,0.2649,0.1352,0.0108,0.1829,0.2649,0.1352,0.0108,0.1829,0.2649,0.1352,0.0108,0.1829
LAD,2026-04-03,L,33,4,2,1,9,0.1212,0.0606,0.0303,0.2727,LAD_vs_L,0.2060,0.1113,0.0152,0.1703,0.1976,0.1486,0.0106,0.1707,0.2520,0.1373,0.0108,0.1857,0.2523,0.1339,0.0101,0.1810,0.2523,0.1339,0.0101,0.1810,0.2523,0.1339,0.0101,0.1810
LAD,2026-04-04,L,25,5,2,1,6,0.2000,0.0800,0.0400,0.2400,LAD_vs_L,0.1916,0.0882,0.0195,0.1934,0.2097,0.1546,0.0137,0.1694,0.2444,0.1319,0.0098,0.1825,0.2442,0.1293,0.0114,0.1867,0.2442,0.1293,0.0114,0.1867,0.2442,0.1293,0.0114,0.1867
LAD,2026-04-05,L,29,5,3,2,7,0.1724,0.1034,0.0690,0.2414,LAD_vs_L,0.1865,0.0996,0.0168,0.2025,0.1868,0.1341,0.0177,0.1863,0.2230,0.1305,0.0126,0.1854,0.2416,0.1264,0.0131,0.1899,0.2416,0.1264,0.0131,0.1899,0.2416,0.1264,0.0131,0.1899
LAD,2026-04-06,L,12,1,1,0,2,0.0833,0.0833,0.0000,0.1667,LAD_vs_L,0.1703,0.0872,0.0199,0.2030,0.1936,0.1023,0.0246,0.1946,0.2210,0.1236,0.0176,0.2026,0.2377,0.1251,0.0162,0.1927,0.2377,0.1251,0.0162,0.1927,0.2377,0.1251,0.0162,0.1927
LAD,2026-04-07,L,17,5,1,0,3,0.2941,0.0588,0.0000,0.1765,LAD_vs_L,0.1537,0.0934,0.0199,0.1982,0.1797,0.0884,0.0246,0.2002,0.1823,0.1295,0.0176,0.1877,0.2296,0.1229,0.0153,0.1913,0.2296,0.1229,0.0153,0.1913,0.2296,0.1229,0.0153,0.1913
LAD,2026-04-08,L,17,2,1,0,3,0.1176,0.0588,0.0000,0.1765,LAD_vs_L,0.1697,0.0888,0.0199,0.1844,0.1856,0.0943,0.0187,0.2002,0.2033,0.1337,0.0176,0.1799,0.2328,0.1197,0.0146,0.1906,0.2328,0.1197,0.0146,0.1906,0.2328,0.1197,0.0146,0.1906
LAD,2026-04-10,L,19,7,2,2,5,0.3684,0.1053,0.1053,0.2632,LAD_vs_L,0.1522,0.0801,0.0199,0.2039,0.1687,0.0811,0.0139,0.1940,0.1811,0.1175,0.0176,0.1874,0.2273,0.1168,0.0139,0.1899,0.2273,0.1168,0.0139,0.1899,0.2273,0.1168,0.0139,0.1899
LAD,2026-04-11,L,15,4,2,2,3,0.2667,0.1333,0.1333,0.2000,LAD_vs_L,0.1939,0.0786,0.0349,0.2196,0.1856,0.0877,0.0245,0.2003,0.1999,0.0949,0.0251,0.1949,0.2326,0.1177,0.0189,0.1970,0.2337,0.1163,0.0180,0.1933,0.2337,0.1163,0.0180,0.1933
LAD,2026-04-12,L,25,4,4,1,6,0.1600,0.1600,0.0400,0.2400,LAD_vs_L,0.2147,0.0890,0.0497,0.2092,0.1941,0.0919,0.0378,0.1931,0.2031,0.0886,0.0346,0.2013,0.2345,0.1176,0.0231,0.1914,0.2352,0.1170,0.0230,0.1935,0.2352,0.1170,0.0230,0.1935
LAD,2026-04-14,L,13,4,0,1,3,0.3077,0.0000,0.0769,0.2308,LAD_vs_L,0.2089,0.1004,0.0497,0.2092,0.1861,0.0959,0.0418,0.2131,0.1977,0.1000,0.0332,0.2058,0.2183,0.1204,0.0250,0.1933,0.2320,0.1188,0.0237,0.1955,0.2320,0.1188,0.0237,0.1955
LAD,2026-04-15,L,15,7,0,0,3,0.4667,0.0000,0.0000,0.2000,LAD_vs_L,0.2283,0.0857,0.0508,0.2076,0.2092,0.0844,0.0495,0.2208,0.1993,0.0864,0.0353,0.2053,0.2234,0.1109,0.0286,0.2043,0.2351,0.1141,0.0259,0.1969,0.2351,0.1141,0.0259,0.1969
LAD,2026-04-17,L,22,7,2,0,1,0.3182,0.0909,0.0000,0.0455,LAD_vs_L,0.2830,0.0737,0.0508,0.2124,0.2437,0.0783,0.0464,0.2135,0.2184,0.0836,0.0353,0.2053,0.2159,0.1109,0.0286,0.1959,0.2440,0.1097,0.0249,0.1970,0.2440,0.1097,0.0249,0.1970
LAD,2026-04-18,L,16,4,1,0,5,0.2500,0.0625,0.0000,0.3125,LAD_vs_L,0.2865,0.0783,0.0508,0.1937,0.2555,0.0794,0.0424,0.1940,0.2281,0.0836,0.0353,0.1891,0.2311,0.1153,0.0286,0.1845,0.2467,0.1090,0.0240,0.1914,0.2467,0.1090,0.0240,0.1914
LAD,2026-04-19,L,24,1,1,1,10,0.0417,0.0417,0.0417,0.4167,LAD_vs_L,0.3054,0.0789,0.0508,0.2131,0.2633,0.0753,0.0356,0.2011,0.2288,0.0795,0.0353,0.2085,0.2226,0.1046,0.0286,0.1960,0.2468,0.1073,0.0231,0.1957,0.2468,0.1073,0.0231,0.1957
LAD,2026-04-20,L,13,2,0,1,4,0.1538,0.0000,0.0769,0.3077,LAD_vs_L,0.2587,0.0698,0.0417,0.2351,0.2591,0.0711,0.0397,0.2261,0.2263,0.0742,0.0383,0.2273,0.2195,0.0866,0.0306,0.2083,0.2398,0.1051,0.0237,0.2033,0.2398,0.1051,0.0237,0.2033
LAD,2026-04-21,L,17,5,1,0,4,0.2941,0.0588,0.0000,0.2353,LAD_vs_L,0.2426,0.0507,0.0336,0.2504,0.2451,0.0652,0.0474,0.2393,0.2286,0.0699,0.0416,0.2298,0.2163,0.0760,0.0343,0.2177,0.2369,0.1016,0.0255,0.2068,0.2369,0.1016,0.0255,0.2068
LAD,2026-04-22,L,16,2,0,0,4,0.1250,0.0000,0.0000,0.2500,LAD_vs_L,0.2617,0.0363,0.0279,0.2498,0.2627,0.0652,0.0474,0.2452,0.2353,0.0684,0.0388,0.2295,0.2191,0.0788,0.0315,0.2205,0.2381,0.1007,0.0255,0.2109,0.2387,0.1002,0.0247,0.2077
LAD,2026-04-23,L,16,4,1,0,1,0.2500,0.0625,0.0000,0.0625,LAD_vs_L,0.2356,0.0363,0.0169,0.2525,0.2384,0.0547,0.0369,0.2438,0.2320,0.0610,0.0339,0.2301,0.2114,0.0697,0.0292,0.2210,0.2347,0.0961,0.0240,0.2086,0.2352,0.0970,0.0239,0.2091
LAD,2026-04-24,L,17,7,1,0,6,0.4118,0.0588,0.0000,0.3529,LAD_vs_L,0.2047,0.0452,0.0169,0.2329,0.2367,0.0476,0.0236,0.2301,0.2439,0.0595,0.0339,0.2226,0.2138,0.0708,0.0292,0.2145,0.2264,0.0949,0.0240,0.2040,0.2356,0.0960,0.0232,0.2046
